study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_bytes	fastq_ftp	submitted_ftp	sra_bytes	sra_ftp
PRJNA208535	SAMN06599739	SRX2639212	SRR5342537	1632839	human vaginal metagenome	16952120;10900;13023	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342537/SRR5342537.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342537/SRR5342537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342537/SRR5342537_2.fastq.gz		27130084	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342537
PRJNA208535	SAMN06599738	SRX2639213	SRR5342538	1632839	human vaginal metagenome	17617009;11583;12844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342538/SRR5342538.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342538/SRR5342538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342538/SRR5342538_2.fastq.gz		28629426	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342538
PRJNA208535	SAMN06599737	SRX2639214	SRR5342539	1632839	human vaginal metagenome	20388629;21340;20095	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342539/SRR5342539.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342539/SRR5342539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342539/SRR5342539_2.fastq.gz		33089892	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342539
PRJNA208535	SAMN06599736	SRX2639215	SRR5342540	1632839	human vaginal metagenome	381477;270;293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342540/SRR5342540.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342540/SRR5342540_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342540/SRR5342540_2.fastq.gz		618657	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342540
PRJNA208535	SAMN06599735	SRX2639216	SRR5342541	1632839	human vaginal metagenome	23924379;28839;26613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342541/SRR5342541.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342541/SRR5342541_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342541/SRR5342541_2.fastq.gz		37044123	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342541
PRJNA208535	SAMN06599734	SRX2639217	SRR5342542	1632839	human vaginal metagenome	23279647;23631;24158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342542/SRR5342542.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342542/SRR5342542_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342542/SRR5342542_2.fastq.gz		36774002	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342542
PRJNA208535	SAMN06599733	SRX2639218	SRR5342543	1632839	human vaginal metagenome	869955;1153651	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342543/SRR5342543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342543/SRR5342543_2.fastq.gz		3863096	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342543
PRJNA208535	SAMN06599732	SRX2639219	SRR5342544	1632839	human vaginal metagenome	704581;824554	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342544/SRR5342544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342544/SRR5342544_2.fastq.gz		2690247	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342544
PRJNA208535	SAMN06599731	SRX2639220	SRR5342545	1632839	human vaginal metagenome	21626995;21144;21178	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342545/SRR5342545.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342545/SRR5342545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342545/SRR5342545_2.fastq.gz		33230720	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342545
PRJNA208535	SAMN06599730	SRX2639221	SRR5342546	1632839	human vaginal metagenome	21853119;24622;25154	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342546/SRR5342546.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342546/SRR5342546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342546/SRR5342546_2.fastq.gz		34090583	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342546
PRJNA208535	SAMN06599729	SRX2639222	SRR5342547	1632839	human vaginal metagenome	21078299;21155;18586	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342547/SRR5342547.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342547/SRR5342547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342547/SRR5342547_2.fastq.gz		32886186	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342547
PRJNA208535	SAMN06599728	SRX2639223	SRR5342548	1632839	human vaginal metagenome	20263070;16603;17116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342548/SRR5342548.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342548/SRR5342548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342548/SRR5342548_2.fastq.gz		31808695	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342548
PRJNA208535	SAMN06599727	SRX2639224	SRR5342549	1632839	human vaginal metagenome	21605451;23465;22291	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342549/SRR5342549.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342549/SRR5342549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342549/SRR5342549_2.fastq.gz		33867910	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342549
PRJNA208535	SAMN06599726	SRX2639225	SRR5342550	1632839	human vaginal metagenome	5426551;1234;1743	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342550/SRR5342550.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342550/SRR5342550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342550/SRR5342550_2.fastq.gz		8524196	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342550
PRJNA208535	SAMN06599725	SRX2639226	SRR5342551	1632839	human vaginal metagenome	19665613;15777;18642	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342551/SRR5342551.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342551/SRR5342551_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342551/SRR5342551_2.fastq.gz		31403134	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342551
PRJNA208535	SAMN06599724	SRX2639227	SRR5342552	1632839	human vaginal metagenome	21278659;22916;24656	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342552/SRR5342552.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342552/SRR5342552_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342552/SRR5342552_2.fastq.gz		34062971	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342552
PRJNA208535	SAMN06599723	SRX2639228	SRR5342553	1632839	human vaginal metagenome	21326737;21240;24565	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342553/SRR5342553.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342553/SRR5342553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342553/SRR5342553_2.fastq.gz		34284489	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342553
PRJNA208535	SAMN06599722	SRX2639229	SRR5342554	1632839	human vaginal metagenome	21977491;21653;23126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342554/SRR5342554.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342554/SRR5342554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342554/SRR5342554_2.fastq.gz		34781274	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342554
PRJNA208535	SAMN06599721	SRX2639230	SRR5342555	1632839	human vaginal metagenome	21550309;21228;23718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342555/SRR5342555.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342555/SRR5342555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342555/SRR5342555_2.fastq.gz		34409890	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342555
PRJNA208535	SAMN06599720	SRX2639231	SRR5342556	1632839	human vaginal metagenome	23624993;25282;24718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342556/SRR5342556.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342556/SRR5342556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342556/SRR5342556_2.fastq.gz		37514532	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342556
PRJNA208535	SAMN06599719	SRX2639232	SRR5342557	1632839	human vaginal metagenome	2829035;1093;993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342557/SRR5342557.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342557/SRR5342557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342557/SRR5342557_2.fastq.gz		4446169	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342557
PRJNA208535	SAMN06599718	SRX2639233	SRR5342558	1632839	human vaginal metagenome	20769593;14668;17527	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342558/SRR5342558.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342558/SRR5342558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342558/SRR5342558_2.fastq.gz		32714718	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342558
PRJNA208535	SAMN06599717	SRX2639234	SRR5342559	1632839	human vaginal metagenome	22558161;22284;24348	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342559/SRR5342559.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342559/SRR5342559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342559/SRR5342559_2.fastq.gz		35709569	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342559
PRJNA208535	SAMN06599716	SRX2639235	SRR5342560	1632839	human vaginal metagenome	21777608;20380;21244	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342560/SRR5342560.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342560/SRR5342560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/000/SRR5342560/SRR5342560_2.fastq.gz		34542402	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/000/SRR5342560
PRJNA208535	SAMN06599715	SRX2639236	SRR5342561	1632839	human vaginal metagenome	22150667;22989;26885	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342561/SRR5342561.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342561/SRR5342561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/001/SRR5342561/SRR5342561_2.fastq.gz		35804575	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/001/SRR5342561
PRJNA208535	SAMN06599714	SRX2639237	SRR5342562	1632839	human vaginal metagenome	36875303;62318;57306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342562/SRR5342562.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342562/SRR5342562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/002/SRR5342562/SRR5342562_2.fastq.gz		55687549	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/002/SRR5342562
PRJNA208535	SAMN06599713	SRX2639238	SRR5342563	1632839	human vaginal metagenome	4753423;1205;1256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342563/SRR5342563.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342563/SRR5342563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/003/SRR5342563/SRR5342563_2.fastq.gz		7518643	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/003/SRR5342563
PRJNA208535	SAMN06599712	SRX2639239	SRR5342564	1632839	human vaginal metagenome	21996961;19666;21890	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342564/SRR5342564.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342564/SRR5342564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/004/SRR5342564/SRR5342564_2.fastq.gz		35355429	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/004/SRR5342564
PRJNA208535	SAMN06599711	SRX2639240	SRR5342565	1632839	human vaginal metagenome	857764;1065589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342565/SRR5342565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/005/SRR5342565/SRR5342565_2.fastq.gz		2984432	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/005/SRR5342565
PRJNA208535	SAMN06599710	SRX2639241	SRR5342566	1632839	human vaginal metagenome	288455;392134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342566/SRR5342566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/006/SRR5342566/SRR5342566_2.fastq.gz		1187890	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/006/SRR5342566
PRJNA208535	SAMN06599709	SRX2639242	SRR5342567	1632839	human vaginal metagenome	417692;145679;189967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342567/SRR5342567.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342567/SRR5342567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/007/SRR5342567/SRR5342567_2.fastq.gz		1232679	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/007/SRR5342567
PRJNA208535	SAMN06599708	SRX2639243	SRR5342568	1632839	human vaginal metagenome	3248197;1148752;1520373	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342568/SRR5342568.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342568/SRR5342568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/008/SRR5342568/SRR5342568_2.fastq.gz		9293302	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/008/SRR5342568
PRJNA208535	SAMN06599707	SRX2639244	SRR5342569	1632839	human vaginal metagenome	825744;857429	ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342569/SRR5342569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR534/009/SRR5342569/SRR5342569_2.fastq.gz		2970107	ftp.sra.ebi.ac.uk/vol1/srr/SRR534/009/SRR5342569
PRJNA208535	SAMN02252771	SRX306712	SRR902006	646099	human metagenome	64593129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/SRR902006/SRR902006.fastq.gz		598523957	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/SRR902006
PRJNA208535	SAMN02252772	SRX307021	SRR902881	646099	human metagenome	506566	ftp.sra.ebi.ac.uk/vol1/fastq/SRR902/SRR902881/SRR902881.fastq.gz		6175920	ftp.sra.ebi.ac.uk/vol1/srr/SRR902/SRR902881
PRJNA208535	SAMN02252773	SRX307406	SRR903842	646099	human metagenome	469811	ftp.sra.ebi.ac.uk/vol1/fastq/SRR903/SRR903842/SRR903842.fastq.gz		5477040	ftp.sra.ebi.ac.uk/vol1/srr/SRR903/SRR903842
PRJNA208535	SAMN02252774	SRX307421	SRR903941	646099	human metagenome	682493	ftp.sra.ebi.ac.uk/vol1/fastq/SRR903/SRR903941/SRR903941.fastq.gz		6226572	ftp.sra.ebi.ac.uk/vol1/srr/SRR903/SRR903941
PRJNA208535	SAMN02252775	SRX307431	SRR903945	646099	human metagenome	543858	ftp.sra.ebi.ac.uk/vol1/fastq/SRR903/SRR903945/SRR903945.fastq.gz		4408414	ftp.sra.ebi.ac.uk/vol1/srr/SRR903/SRR903945
PRJNA208535	SAMN02252777	SRX307433	SRR904009	646099	human metagenome	518406	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904009/SRR904009.fastq.gz		5064201	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904009
PRJNA208535	SAMN02252778	SRX307434	SRR904010	646099	human metagenome	580325	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904010/SRR904010.fastq.gz		6365398	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904010
PRJNA208535	SAMN02252779	SRX307435	SRR904011	646099	human metagenome	547519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904011/SRR904011.fastq.gz		6223880	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904011
PRJNA208535	SAMN02252780	SRX307436	SRR904012	646099	human metagenome	465550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904012/SRR904012.fastq.gz		5482441	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904012
PRJNA208535	SAMN02252781	SRX307437	SRR904013	646099	human metagenome	419704	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904013/SRR904013.fastq.gz		5591712	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904013
PRJNA208535	SAMN02252782	SRX307438	SRR904014	646099	human metagenome	531776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904014/SRR904014.fastq.gz		5958405	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904014
PRJNA208535	SAMN02252783	SRX307439	SRR904015	646099	human metagenome	449539	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904015/SRR904015.fastq.gz		5201941	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904015
PRJNA208535	SAMN02252784	SRX307440	SRR904016	646099	human metagenome	308206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904016/SRR904016.fastq.gz		3526117	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904016
PRJNA208535	SAMN02252776	SRX307441	SRR904017	646099	human metagenome	651613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904017/SRR904017.fastq.gz		5462806	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904017
PRJNA208535	SAMN02252785	SRX307442	SRR904018	646099	human metagenome	394540	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904018/SRR904018.fastq.gz		4277169	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904018
PRJNA208535	SAMN02252786	SRX307443	SRR904019	646099	human metagenome	426016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904019/SRR904019.fastq.gz		5530841	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904019
PRJNA208535	SAMN02252787	SRX307444	SRR904020	646099	human metagenome	440346	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904020/SRR904020.fastq.gz		5867604	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904020
PRJNA208535	SAMN02252788	SRX307445	SRR904021	646099	human metagenome	499597	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904021/SRR904021.fastq.gz		5778370	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904021
PRJNA208535	SAMN02252789	SRX307446	SRR904022	646099	human metagenome	428331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904022/SRR904022.fastq.gz		5339496	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904022
PRJNA208535	SAMN02252790	SRX307447	SRR904024	646099	human metagenome	291916	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904024/SRR904024.fastq.gz		3604907	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904024
PRJNA208535	SAMN02252791	SRX307448	SRR904025	646099	human metagenome	257557	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904025/SRR904025.fastq.gz		3182107	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904025
PRJNA208535	SAMN02252792	SRX307449	SRR904026	646099	human metagenome	393230	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904026/SRR904026.fastq.gz		4667066	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904026
PRJNA208535	SAMN02252793	SRX307450	SRR904027	646099	human metagenome	553539	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904027/SRR904027.fastq.gz		5599680	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904027
PRJNA208535	SAMN02252794	SRX307451	SRR904028	646099	human metagenome	569617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904028/SRR904028.fastq.gz		5577581	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904028
PRJNA208535	SAMN02252800	SRX307454	SRR904029	646099	human metagenome	500501	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904029/SRR904029.fastq.gz		6419290	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904029
PRJNA208535	SAMN02252801	SRX307455	SRR904033	646099	human metagenome	416965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904033/SRR904033.fastq.gz		5443963	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904033
PRJNA208535	SAMN02252802	SRX307456	SRR904034	646099	human metagenome	387126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904034/SRR904034.fastq.gz		4772387	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904034
PRJNA208535	SAMN02252803	SRX307457	SRR904035	646099	human metagenome	453640	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904035/SRR904035.fastq.gz		4919218	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904035
PRJNA208535	SAMN02252804	SRX307458	SRR904036	646099	human metagenome	590570	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904036/SRR904036.fastq.gz		6161665	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904036
PRJNA208535	SAMN02252795	SRX307459	SRR904037	646099	human metagenome	509765	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904037/SRR904037.fastq.gz		4529987	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904037
PRJNA208535	SAMN02252796	SRX307460	SRR904038	646099	human metagenome	531926	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904038/SRR904038.fastq.gz		4355119	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904038
PRJNA208535	SAMN02252797	SRX307461	SRR904039	646099	human metagenome	554958	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904039/SRR904039.fastq.gz		5645661	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904039
PRJNA208535	SAMN02252798	SRX307462	SRR904040	646099	human metagenome	383277	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904040/SRR904040.fastq.gz		4835621	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904040
PRJNA208535	SAMN02252799	SRX307463	SRR904041	646099	human metagenome	425397	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904041/SRR904041.fastq.gz		5459681	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904041
PRJNA208535	SAMN02252805	SRX307464	SRR904042	646099	human metagenome	470708	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904042/SRR904042.fastq.gz		5382540	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904042
PRJNA208535	SAMN02252806	SRX307465	SRR904043	646099	human metagenome	472840	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904043/SRR904043.fastq.gz		5131901	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904043
PRJNA208535	SAMN02252807	SRX307466	SRR904044	646099	human metagenome	421891	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904044/SRR904044.fastq.gz		4636919	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904044
PRJNA208535	SAMN02252810	SRX307467	SRR904045	646099	human metagenome	615416	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904045/SRR904045.fastq.gz		5690211	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904045
PRJNA208535	SAMN02252811	SRX307468	SRR904046	646099	human metagenome	683413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904046/SRR904046.fastq.gz		6408821	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904046
PRJNA208535	SAMN02252812	SRX307469	SRR904047	646099	human metagenome	637987	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904047/SRR904047.fastq.gz		5982627	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904047
PRJNA208535	SAMN02252813	SRX307470	SRR904048	646099	human metagenome	600742	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904048/SRR904048.fastq.gz		5530196	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904048
PRJNA208535	SAMN02252814	SRX307471	SRR904049	646099	human metagenome	648046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904049/SRR904049.fastq.gz		5863727	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904049
PRJNA208535	SAMN02252815	SRX307472	SRR904050	646099	human metagenome	756660	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904050/SRR904050.fastq.gz		6829392	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904050
PRJNA208535	SAMN02252816	SRX307473	SRR904051	646099	human metagenome	639163	ftp.sra.ebi.ac.uk/vol1/fastq/SRR904/SRR904051/SRR904051.fastq.gz		6027847	ftp.sra.ebi.ac.uk/vol1/srr/SRR904/SRR904051
